638.56,4.7621,0.090004,3.6163,1.1082,0.9906,0,0.58407,2.5619,4.78,0.53187,0,0,3.7638,0.84622,0,3.4942,0,39.748,68.243,305.87,0.90656,0.35636,0,0
41.512,0,0,3.5806,0,1.6058,5.3837,0,0.37817,0,0.24858,18.468,0,0.1072,0.45745,0.047133,1.981,0,0,3.9705,0,0,1.0277,0,81.62
9.9989,0,0,2.9292,2.3398,0,11.977,0.65501,0.39578,0.45913,0,3.9191,0.12912,0,1.6094,0.4818,0.47956,0.98747,0.74169,0,3.814,0,0,0,7.9726
449.67,0,6.2349,0,0.001315,1.1289,0,0,0,0,9.3035,3.8352,0,12.645,0.99958,1.9771,40.292,2.661,0,6.9324,92.989,0.248,0,0,2.2543
274.91,0,1.7175,1.9051,1.9199,3.1291,21.817,0,0,1.92,4.242,36.698,3.0931,4.2021,2.454,3.449,3.8244,3.6261,8.6591,41.507,8.2003,19.762,69.558,0,66.052
358.09,0,0,1.2212,1.1162,0,6.0667,0,1.4985,0,2.1688,134.38,0.2798,1.868,0.91556,0.32076,1.8312,0,4.9706,21.089,2.5832,8.4425,24.771,0,57.352
107.21,0,0,17.347,15.093,3.8034,6.481,1.8153,2.8233,20.096,2.2387,17.757,2.3323,0,1.0387,0.88483,3.3516,0,19.055,1.1677,0,4.2638,29.821,0,117.85
19.955,2.8318,0.15992,15.659,24.514,2.8818,7.374,0.9895,4.007,19.826,0,3.2947,0,0,0,0,3.0979,0,6.2487,0.79032,2.46,0,0,2.7403,57.009
63.142,7.3895,0,1.0795,2.7055,3.4867,4.218,0,2.0122,100.94,3.3016,0.57961,0.42636,0.7903,0,1.388,0,2.6827,75.689,13.005,0,0,2.7335,0,3.442
462.28,0,4.6702,37.691,4.5034,0,2.6484,4.733,0,0,0.50649,0,0,0,1.7182,0.68129,42.897,0.39733,0.19191,118.82,250.88,0,0.1611,0,14.022
8.7598,0.92211,0,0.97212,0,0,0,0,0,0,1.3528,3.9199,0,1.879,0,0,1.3919,0,0,0,0,3.575,0,0,186.73
433.41,0,0,0.44023,0,0,1.0574,0.97789,0.032835,0,1.8713,104.64,2.0147,0,1.9705,3.8343,53.018,0.30056,10.377,8.6153,0,5.9675,29.979,1.3313,165.55
48.637,3.3738,0.24553,0.60384,3.1015,0,2.7965,1.0277,1.4364,0,0,27.443,0,0,0,0,2.939,0,2.0906,3.26,0,0.10388,3.928,0,54.04
94.623,0,1.8912,6.17,5.3555,0,3.3159,0,0.81988,21.615,1.249,63.739,1.2043,0,5.1154,0.086681,9.8239,0.46911,1.1208,4.2633,0,20.242,114.23,1.7083,79.071
566.25,0,0,8.5768,5.1256,0,13.854,0.98213,0,31.221,0,105.3,0,0,0.054522,6.1447,17.854,0.74817,111.6,40.621,1.9116,17.205,72.093,0.62621,132.04
294.13,0.48728,0,7.2993,0,0,8.2703,0.75668,0,0,1.3425,57.989,0,0,0.83096,0.33159,20.229,0,7.9753,3.9091,12.591,12.311,79.277,1.5508,81.902
143.47,0,0,0,2.7831,0,11.039,0,0,0,0,42.64,0,4.8303,3.6921,5.0082,4.4129,0,26.54,14.835,3.6252,4.4287,17.131,0,14.521
125.8,0,0,4.2024,0.42678,0,0.87112,0.4991,0,2.4464,0,7.7309,0,0,3.8444,1.1894,0,2.3491,7.98,21.331,4.857,18.609,18.227,2.8985,10.07
22.25,0,0,0,0,0.21865,10.578,0,0,0,0,0,0,0.90924,0,0.56524,2.0927,0.88215,0.58261,2.4206,1.646,3.1765,8.1133,0,37.392
325.91,0,1.2503,17.483,0.4328,2.8487,8.6865,0.12842,1.3152,1.791,6.2131,59.515,1.997,1.9291,3.2425,1.4154,17.785,0.065783,16.409,31.927,27.791,18.803,68.684,0.43127,72.069
136.13,0,0.040054,1.8642,1.3028,0,6.3859,0,0,0.81233,0,24.235,3.9005,0,10.231,0.93736,23.585,0,9.3174,14.077,0,3.4018,45.423,3.0672,71.487
22.779,0,0,0,0,0.82566,5.2564,0,0,0,0,0,0.294,0.26519,0,0,3.0619,0.49236,0.20106,0,1.2648,0,0.011015,0,10.127
567.81,0,0,0,125.74,1.6642,6.8628,0,0,2.3459,0,0,0,0,0.36748,6.584,2.8589,0.92693,11.26,105.99,285.86,0.12876,0,1.8741,14.927
177.06,0.7224,0,1.4251,2.7609,0.16372,3.8331,0,0,2.6164,0.86074,38.734,8.8023,0,0,5.4723,18.15,0,7.4534,12.061,0.079828,24.684,58.261,0,93.709
234.66,0.36196,0,3.9715,0.82756,0,20.312,1.1962,0.43498,3.3516,0.56749,11.214,0.78103,0,5.6161,3.6644,8.3267,0,5.9826,35.614,8.8047,13.404,54.546,0,53.882
73.98,1.5185,0,3.2244,7.434,1.0923,5.6695,0.83094,1.6011,13.95,0,0,0,0,0,0,0.16391,0.12726,20.29,6.5005,3.1989,0,0,0,5.7779
282.51,0,3.8161,2.5573,0.2231,0.61895,2.5382,0.14069,0,142.54,0,20.403,1.778,0,0,0.77687,14.727,0,7.3584,22.483,2.3205,6.7144,41.265,1.4162,65.955
326.54,1.5621,0,0,14.507,0,1.2666,0,0,3.6415,0,2.6842,0,0,0,0.9295,0,0,7.2068,128.07,0,0,0,0,6.1097
80.884,0,7.3799,9.4615,0,2.2054,5.4245,5.0836,0,0,30.454,0.85833,0,0,0.021867,0,7.2353,0.89813,0,0,56.902,0,0.36581,0,3.6902
22.763,0.11024,0,0.15112,0,1.8046,0.21565,0,0.79074,0,0,2.9514,0,0,0,0,0,0.86935,0,0,1.7923,5.7497,18.215,0,14.856
637.04,0.62615,0,4.2696,0.60195,0,9.2444,0.19413,0.91854,3.1311,0,21.859,0.33917,0.78219,0,4.5503,0.69433,0,8.3465,4.3248,2.5419,7.0049,11.366,0,15.271
71.079,0,0.72353,5.6817,0,0,0.78028,0,1.648,0,0,21.922,3.9107,3.1297,0.70765,0,7.5802,0,4.5147,0.13652,0,1.2459,0,0,101.01
199.04,0,0,0,0,4.2908,1.7534,0.19998,0,7.9365,0,20.449,5.5597,0.69093,5.0561,0.71394,16.091,0,9.2816,33.4,1.9965,3.5939,24.735,1.7001,80.605
18.875,4.2745,0,0,0,0,7.1035,0,0.49699,0.78303,0.54292,6.0682,0.22254,0,1.3887,0,7.9479,0.95411,22.262,2.67,1.5048,0,0,0.22805,22.758
224.11,0.79599,0,4.4662,0,0.24022,4.2602,0,0.27292,2.398,0,55.648,0.53239,0,7.0645,14.424,24.38,0,18.541,26.756,1.1711,7.1284,52.233,0,144.84
52.856,0,0,0,3.9308,0,0.42443,0,0,1.5231,1.1398,5.7951,0,0,0,0,0,0,0,2.5697,0,1.6724,0.33711,0,41.057
32.886,0,0,3.5219,0,0,14.414,0.48968,0,0,1.3055,0,3.4412,0,0,0.55088,0.78705,0,1.8964,6.7693,0,2.8721,11.209,0,29.385
149.94,0,0,3.9263,0,0,7.7642,0,2.7889,17.389,0,49.77,12.015,0,1.595,7.6945,4.9915,0,8.8883,13.987,6.5957,8.0494,72.193,0.38971,41.032
88.931,0,0,5.9804,2.3855,0,4.2575,1.4615,0,0,0,32.272,3.6203,0.21897,0.42182,4.3837,7.4551,0,3.5715,2.5613,3.1805,2.2968,19.132,0.20394,110.81
87.251,0,0,0,0,0,3.1859,0,0,0,1.9875,26.709,0,0.93405,0,6.0253,1.9226,1.1962,1.3038,0,2.7852,32.937,126.57,0,51.996
99.618,1.0709,2.7951,4.3254,1.9029,0,2.9458,3.8044,0.11877,0,0,14.453,0,0,1.0333,1.7771,0.172,0,0.23838,0.55464,0,0.34634,18.87,0.14904,38.927
73.598,0,0,2.5624,0,0,15.024,0,0.24309,0.31163,0,42.492,0,2.5263,0,3.259,9.1927,0.15249,1.3129,1.7893,1.4414,10.3,52.105,0,91.511
76.613,0,0,9.9958,7.1267,0.37804,15.205,4.5864,0,0.53164,0,36.979,0,0,0,2.426,8.9006,0,0.86088,3.3809,0,8.1741,53.777,0.042781,100.26
62.98,0,0.94666,8.3349,3.6273,0,7.3232,0,0,0,0.058856,5.5959,0,0,0.099602,0,0,0,0,0.47695,0.50538,0.1537,12.297,0.77041,76.179
82.909,1.4637,0,0,44.994,0,6.138,0,0.79463,65.363,1.5358,0,0,0,0.43073,2.2658,0,0,1.8663,33.412,13.878,0,0,0,1.7207
155.35,0,0.32572,0,1.4698,0,0,0,0,0,0.18025,0,0,0,0,0,0,0,3.4077,89.656,77.302,0.64818,1.325,0.073818,1.5369
