176.38,5.6958,10.479,21.167,13.368,4.5461,7.9093,2.0182,6.0886,0,28.343,0,63.133,5.5977,2.766,2.9636,10.674,0.42861,178.48,47.032,235.83,0,7.9006,1.2078,3.6581
213.61,0,7.2254,0.035998,5.0936,8.4267,4.0495,0.68684,1.66,9.9574,17.613,3.05,0,2.0687,0,0,34.317,0,8.52,6.0175,220.94,2.7454,0,0.84529,0
661.12,80.579,4.6212,1.4025,8.3864,59.89,13.001,6.8024,3.9346,9.8508,11.796,8.7724,37.462,9.5003,6.7508,3.4778,3.2579,7.3326,111.3,28.278,10.526,3.9477,26.36,0.87555,51.732
263.01,1.1058,6.636,101.39,9.0159,6.2828,10.871,7.0154,5.0249,8.3918,0,22.226,3.225,8.8684,10.353,5.84,23.372,0.9091,156.51,115.43,229.63,3.5949,1.7052,0,43.913
828.14,0,3.7935,1.6291,436.93,0,32.896,0,0,5.1173,14.15,6.3313,0,1.0127,2.3839,30.956,88.523,5.4891,44.389,847.52,523.62,4.9205,2.6903,0,55.317
28.274,0,11.815,19.486,0.6478,0,3.0673,3.3288,0,4.2773,14.226,0,7.8616,2.3893,0,2.0493,0.42838,0.064247,11.052,4.2343,22.792,0,0,0,0
563.86,4.6881,11.352,207.36,21.313,17.298,47.367,3.8259,94.699,19.213,0,13.002,0,0,18.293,5.2848,390.06,0,53.515,418.43,373.42,1.3642,1.663,2.9951,30.264
1102.9,23.141,3.5198,34.579,464.8,13.098,40.688,0.122,7.5609,756.1,37.628,16.516,2.2319,14.972,33.701,1789.5,41.937,1.0038,1234.6,680.71,918.77,1.3437,1.3507,8.6233,16.503
24.531,2.0146,3.489,5.4507,8.8563,0,2.0226,2.9918,0.3528,5.8443,0,5.342,0,0,0,3.2178,0,0,2.1226,1.6538,0,0.0114,1.0324,0.85258,47.893
423.79,2.2818,19.225,93.921,8.8415,2.9598,3.8322,9.0942,4.6167,8.8092,186.42,1.5307,40.168,5.2689,1.9264,0.33817,3.7027,0,123.41,29.228,503.32,0,0,1.1486,0.038067
25.854,2.6103,0,9.9147,7.7712,7.2211,26.95,0.47284,3.3529,13.93,2.9115,11.384,0,2.7159,1.894,0.46855,4.9907,0,9.3398,7.9787,0,1.7816,6.3381,0,64.373
214.76,3.8801,66.399,107.93,5.2713,0,6.1875,0.79388,3.1935,0,158.67,2.2814,34.595,0.044466,3.3192,5.4302,91.931,0,46.655,5.4921,410.99,0,0,0.23086,0
184.74,3.719,27.809,56.223,0,0.94033,9.2666,0,2.4657,0.77469,59.038,2.4276,20.37,5.2306,0.39766,2.7852,1.4991,0,1.8215,12.879,95.198,3.4802,0,2.6472,13.24
1134.3,15.744,8.9043,169.57,24.995,6.2591,37.783,1.3191,3.7845,217.15,148.44,24.738,145.42,15.299,10.799,15.328,9.3099,8.0833,834.67,91.079,1175.3,6.1292,0,4.4526,49.664
641.6,0,27.44,88.245,9.3834,0,11.443,0,3.0005,18.488,40.803,14.744,1.7968,28.829,10.313,4.846,144.9,4.2223,51.42,46.643,713.76,1.3281,0,1.0469,7.1222
414.63,69.956,3.3832,4.0763,4.6514,35.228,5.5837,0,3.507,13.866,7.2559,7.5576,18.097,0,0.27301,3.3626,7.738,0.50045,42.398,21.04,28.485,8.3837,38.767,0,143.08
688.1,69.6,0,0,6.577,20.61,3.8126,0,1.6341,4.3428,0.9484,14.369,8.8035,0,0.73479,4.9419,7.0063,2.8793,25.532,19.584,18.31,11.2,22.678,2.2775,101.81
717.16,0,0.080703,3.2053,270.39,5.2412,20.496,3.4551,7.7181,970.98,10.104,3.8193,6.6388,0,8.101,19.01,8.3661,3.8935,289.82,75.537,941.69,1.0864,0,1.303,5.7432
817.92,4.2058,40.461,104.41,19.16,6.9387,10.214,2.6462,0.59727,38.331,312.99,32.475,81.071,34.654,6.7798,0.21921,9.5294,12.538,103.75,43.763,697.89,3.4661,0.79695,4.5171,32.715
138.67,2.039,3.1429,3.8686,7.1148,9.7189,0.91942,0,1.5337,1.6225,4.9422,42.959,3.4453,2.0298,5.1353,4.5165,2.3902,5.0899,52.929,5.0724,5.3258,3.2441,3.7712,0.54593,69.103
304.14,2.2471,26.861,77.299,3.3034,0.95511,6.8295,0,1.7568,3.1684,116,6.2345,75.862,23.967,4.1514,1.9219,6.7816,4.1737,26.929,19.814,334.19,2.58,0,3.9581,10.44
84.915,10.668,0,4.2592,42.399,4.0845,0,0,0,0.55688,7.4874,7.2827,3.7705,0.87239,0,2.917,9.4142,0,0,8.8273,9.3413,0,1.4893,0,51.903
1041.7,2.2569,8.8891,10.775,332.61,6.3735,15.877,0,3.7889,0,194.02,14.327,0.78083,0.77921,2.904,20.983,68.148,0.6988,176.57,73.685,866.86,5.979,0,0,118.53
718.96,136.71,0,1.8421,12.645,87.139,4.6504,0,0,7.9088,8.7066,10.262,41.008,0,1.4538,2.5739,2.814,8.4287,54.658,41.216,0,15.045,43.955,0,52.118
418.28,7.583,8.5577,2.0344,28.295,8.0867,7.9219,0.82176,0,25.997,19.954,21.574,19.698,14.956,0.38271,3.18,5.5871,5.7591,75.789,211.54,31.472,0,0,0.77235,49.264
463.86,10.689,13.324,100.97,11.429,4.2619,13.431,3.4368,0,6.2134,105.37,28.634,75.707,17.215,3.4037,1.8103,14.826,0,54.592,32.656,943.6,4.9839,0,0.2677,21.899
815.66,9.983,25.737,4.8909,216.26,16.717,9.9785,0,2.4072,2.6396,169.27,19.646,73.246,7.8595,3.0695,14.387,7.4281,0.35809,85.667,68.74,563.39,0,0,1.425,38.16
793.76,9.6367,24.417,97.984,18.587,11.345,12.668,0,10.932,0,151.79,25.312,87.676,27.388,13.353,5.6494,42.914,2.5339,57.99,25.34,556.81,5.7333,3.522,0,84.309
311.89,2.2422,21.118,120.85,22.661,6.6721,19.533,6.1684,0.86813,0,138.15,15.048,62.642,11.751,5.7481,0,4.9694,1.9687,20.182,10.213,378.69,1.6526,7.206,0.83921,15.804
213.17,6.1545,36.84,4.8608,95.675,1.0455,21.435,1.6702,0.11643,6.9076,124.91,20.912,12.159,36.449,2.2477,13.541,41.193,0,105.34,25.846,441.32,0.79403,0,0.487,9.7528
90.592,51.579,4.7962,7.6988,10.712,28.561,2.9452,0,9.8184,5.6427,6.6014,5.2213,0,0,0,0,5.0692,0,218.35,3.8859,14.527,0.18662,1.4058,0.96785,37.985
156.31,1.5643,1.4216,8.9846,2.7883,10.178,16.059,0,0.013366,5.5729,6.7227,0,3.5601,1.4289,0,0,6.16,0.60296,0.13321,7.1801,28.352,0.42618,3.5459,0,98.444
830.31,2.6136,33.411,42.843,14.779,5.9815,7.0053,4.4252,3.2131,1.3503,44.684,6.1366,14.85,33.584,1.2565,14.707,300.06,1.3034,229.34,48.274,689.01,0,1.0533,0.86431,13.525
166.67,74.068,0,1.5104,5.223,60.091,5.6834,0,1.8402,4.2963,24.355,2.1701,0,7.5286,1.3995,2.5044,8.6417,0,41.078,23.037,10.12,9.7513,7.3529,0,30.564
577.56,1.7457,12.534,117.16,8.7048,5.6845,19.971,0.6325,0,38.572,160.23,10.616,130.26,25.732,3.5702,0.18097,12.111,7.7,58.622,66.321,1141.8,0,0,5.2104,40.498
757.35,7.6022,66.124,155.91,6.2416,0,22.773,14.566,0.42015,5.2959,145.27,13.956,31.81,98.817,7.6151,0.065698,302.47,0.34469,133.36,66.755,665.46,0.21959,0,0,14.989
345.99,0.66062,0.42622,31.421,12.242,3.3671,22.691,9.3464,7.0569,1567.2,10.994,37.011,5.7322,6.0073,3.4628,6.8634,30.894,4.2293,233.8,29.756,40.326,13.978,43.003,0.64553,265.99
159.3,3.1321,12.426,134.84,11.664,0.62014,3.2313,0,1.6099,11.956,78.119,12.974,56.636,2.2236,4.6681,0,0.071637,0,23.799,6.1696,250.4,3.1734,0,0.63993,16.386
391.02,1.9469,21.55,1.7562,30.193,0.72797,7.7006,0,0,0,18.644,2.6931,4.0834,11.168,4.3936,15.639,22.769,0,71.225,36.384,493.56,0,0,1.279,7.5986
855.96,2.4842,4.0134,2.1294,352.4,7.4133,20.819,0,0,0,5.742,13.072,6.1359,4.8944,2.7982,8.1085,14.988,3.9784,72.526,1341.6,468.46,1.4635,9.2882,0.10863,39.231
634.62,27.882,70.034,87.473,23.889,11.873,4.7425,5.0997,3.2965,336.14,45.48,6.5431,8.6316,7.3162,12.491,4.6181,140.27,1.0982,1414.3,60.54,422.91,0,4.8529,3.7716,6.6279
494.63,41.494,6.3759,268.61,33.742,55.73,19.317,5.2697,4.2946,264.36,158.79,17.652,91.587,39.781,14.476,3.4133,41.933,6.0964,129.31,30.218,336.54,1.4158,15.835,0,75.678
866.53,12.104,27.41,158.1,26.207,7.3408,9.0988,0,0,2.2678,328.34,17.693,110.67,35.921,4.5261,2.1069,21.599,0,39.938,53.248,630.81,5.4066,1.2724,0,43.597
293.83,0.098138,2.2239,0,332.33,3.2724,8.9632,0,1.003,0,6.8256,3.9079,3.7622,0,0.12488,3.1208,0.21867,1.8389,62.191,205.96,149.9,0.97827,5.925,1.1342,21.247
591.32,6.8101,0,5.6231,234.79,14.164,12.777,0,2.8003,18.12,22.432,12.599,8.8021,7.3905,6.9015,19.79,19.806,6.482,34.718,368.43,257.73,5.4941,0,0,35.901
1077.6,7.8028,3.8898,6.8871,365.38,4.6265,19.249,0,11.492,7.9893,8.0283,20.011,9.5176,0.25606,1.7781,14.557,4.9581,0,213.64,1178.2,855.86,2.6956,0,0.19808,31.332
64.351,36.968,1.9711,12.812,0,3.3692,7.7647,0.99155,0,17.714,2.1597,0,6.1917,10.96,2.6396,4.6674,2.3843,0,115.53,4.5719,11.612,2.9184,13.193,0,89.562
258.55,1.7393,1.7304,0,91.053,0,13.409,4.7059,0,14.026,2.5862,4.3134,0,0,3.3433,5.2552,12.328,0,34.484,454.32,237.11,0,2.3718,0,25.577
603.57,25.159,28.522,111.88,62.905,11.77,27.082,10.516,5.1265,43.677,112.04,7.0244,39.797,17.144,13.205,9.8935,20.286,0,717.88,66.884,514.45,2.853,16.802,3.8033,33.573
80.597,53.813,2.4787,5.965,2.7168,49.486,7.8488,0,0.39631,6.2947,5.3525,8.0816,1.5781,0,2.4571,2.4102,12.725,0,16.441,3.2326,5.988,0,2.6577,2.7705,76.832
94.46,92.894,1.9092,0,0.82355,53.082,9.3247,0,2.7481,2.1727,34.278,7.8495,14.478,3.5372,0.70097,0,1.9543,0,33.59,7.1264,1.3178,7.4251,17.763,0,16.285
319.04,8.6714,2.5926,0.23525,171.98,0,29.614,0.66698,3.3724,0,5.0664,12.801,2.6088,0,0.35492,19.805,7.8312,0,19.832,382.2,431.57,0.79936,0.72647,0.49265,28.353
149.18,12.114,0,3.6441,35.002,19.993,6.598,0,0,0,3.2417,4.6301,4.4797,0,0,0,0.60893,0.35712,2.669,30.195,42.417,3.8361,7.4879,1.8275,4.8414
140.32,8.9734,1.3913,2.1781,0.68396,6.4715,5.5875,3.6264,0.56911,0,1.4867,18.015,9.0245,3.9614,1.7384,2.4212,19.834,6.2455,23.278,43.176,18.29,3.9414,8.5431,0.019837,21.962
