286.01,42.468,0,0,0,20.894,2.9351,0,0.08354,0,0,0.4379,4.088,0,0,0,0,1.2416,0,4.794,0,5.7643,7.3316,0,3.3587
515.17,2.2767,94.315,60.279,2.3038,0.89759,0.25457,1.2321,0,1.6929,94.653,1.8424,90.54,35.595,3.2014,2.6725,0.63951,0,2.6149,11.949,586.96,0,0,0,4.4171
61.279,218.68,0.31111,0.61541,0.8985,41.637,0.55838,1167,4.262,1492.5,1.7517,27.91,6.8425,0.26427,0.025411,0.87823,4.5711,1061.1,8.7223,0,0,2.6088,2.456,816.8,8.9396
233,29.396,0,0,2.3002,52.154,2.6811,0,0.22762,4.7048,2.8895,1.4011,6.5878,0.86159,0,0.68344,0,0,5.7031,15.177,0,1.9847,21.887,0,9.8015
385.15,0,24.315,21.381,0,1.375,6.7982,0.55108,0.65891,0,34.607,0.58192,6.6306,23.745,0,1.0135,79.634,0.30721,2.7539,1.0176,299.07,0.18915,0,1.2985,0
369.27,55.439,0,0.54715,0.65537,220.26,1.7317,0,0.040812,0.93629,0.83705,0,1.3745,0,1.4892,4.9529,3.8778,0,0.57522,14.458,0,10.237,30.314,0.24985,0.85065
589.03,0,34.881,1.7343,0,0,4.6176,0,0.081348,4.017,108.16,0.4962,7.2402,19.72,0.08355,7.8446,85.309,0,3.1801,0.18517,258.04,0,1.9465,0,0
276.23,0,20.309,51.858,0,0,0,0,1.5021,0.63297,86.863,0,46.261,5.5347,0.82162,1.0724,0,0,0.62195,0,68.316,0,0,0,0
49.144,28.053,0.45715,1.808,0,16.854,0,0,0,0.018735,0,0,0,0,0.49271,1.9702,2.2443,5.45,3.8105,1.6929,4.9309,0,0,0.64408,9.4593
137,0,1.1739,0,103.97,0,0.57183,0.42579,0.9984,0,22.02,0,6.3632,0.65831,0.23341,1.9699,5.2729,0.73337,1.4017,0,29.807,0,0.20592,0,1.752
78.143,0,2.206,2.2528,1.4646,0,0,0,0,2.9694,0,3.9911,3.7524,0,0,2.7283,1.8602,0,0,1.2337,4.7044,0.82981,0.71121,0,28.401
382.99,0,0,1.4509,0.92379,0,10.552,0,0,4.2852,0.66095,77.474,3.26,2.4758,0,9.5793,38.818,0.48195,1.5409,0,0,0,1.0466,1.9971,200.72
515.89,0,21.254,30.732,1.2452,0,11.524,0,0,0,56.722,0.73201,54.115,9.8772,0.87832,0.32479,0,0,0,7.8216,402.5,1.0514,0,0,0
378.63,1.5091,10.184,28.779,5.2435,0,0.039157,0,0,3.6255,78.478,0.99441,53.089,14.381,0.84772,1.9845,4.5591,1.1427,0,5.6856,179.55,0,1.2722,0.88579,2.9143
501.11,3.4563,21.192,42.75,37.472,14.163,7.1501,2.2909,10.249,11.036,124.78,12.726,31.474,16.614,7.456,4.939,8.8727,6.3135,222,45.252,279.91,0.93514,0,2.757,0
384.88,0.9036,28.634,23.951,0,0,0,0,0,0,83.469,3.9393,48.806,6.0215,0,1.0433,0,2.3922,0.25821,10.68,318.22,1.9735,0,0,0
419.25,0.50566,2.1852,29.014,0,5.3825,0.01855,0.45425,2.3538,146.51,106.66,0.090682,38.345,2.9219,1.4116,0.83058,1.9461,1.14,16.666,11.661,239.16,0,0,2.0269,0
449.9,150.76,0,0.66112,0,0,2.8171,880.31,5.5471,1210.2,0.75981,47.198,0,0,0,0,0,934.13,6.2817,27.107,0,0,0,728.85,30.556
42.57,1.8957,32.516,41.359,9.9963,0.85394,16.787,0.48122,1.2109,71.063,50.322,0,30.528,16.839,0,1.5122,4.6875,0.59891,59.589,5.8452,144.42,0,0,0,0
55.305,14.93,27.115,35.609,438.47,13.993,25.316,18.661,2.4748,67.938,18.463,0,2.8337,3.0933,0,0.21692,8.9447,0.75834,161.28,0,31.49,0,0,0,1.2984
254.24,0,2.2508,29.626,2.2139,0,15.076,1.9195,0.54526,0,49.256,0,6.4603,0,2.5054,1.1592,118.9,0.26953,0.07737,9.0372,161.73,0.74216,0,0,0
109.44,2.5661,0,1.8633,1.1459,0,4.7522,2.5783,0.98833,0,2.1042,38.503,1.5413,0.5739,0.78462,0,3.1658,0,0,0.91248,0,9.0839,14.458,0,259.26
364.62,2.5049,38.993,0.90978,110.77,0,4.3966,0,0,0,190.5,1.0563,86.9,0.96217,0,2.4444,0,1.9807,0.81609,15.584,299.85,0.28301,0,0,0
570.89,0,8.9854,27.411,0,0,1.9195,5.9627,0,0,118.16,0.96507,41.306,23.39,3.0511,3.9607,0,0,51.009,20.43,359.28,0,0,1.5604,1.2312
35.274,0,0,0,0,0.15219,0,0,0,5.6774,2.8685,9.2518,0,0.61063,0,0,0,0,0.23269,0.41576,1.36,0,0,0,114.07
696.6,0.62885,8.8093,0,86.861,0,0,4.944,0,0,149.96,0,41.9,7.0656,3.4798,0.30035,5.6045,0.81107,4.472,11.027,252.57,0,0,0,0
346.12,0,37.972,26.729,1.7225,0,0.50476,0,0,0,89.467,0,31.685,4.115,4.3186,3.2291,0,0,4.3118,2.3954,256.04,0,2.7168,0,0.9613
298.44,0.55809,13.739,31.858,0,0.30844,4.0137,4.8785,0,0,123.4,6.8411,58.258,39.809,0,0,2.5553,0,8.8385,18.67,355.57,0,0,0,0
20.123,0,5.4834,7.1109,0.05286,0,0,0,0,0,3.7184,0.40636,3.0464,0.070619,2.4405,0,0,0,0,2.927,18.05,0,0,0,0
152.02,3.4347,9.8137,52.276,1.1336,0,9.2463,0,0.58657,1.9214,103.51,0.024056,54.754,18.499,0.070919,0,1.8676,0,1.5393,1.4879,135.2,0,0,0,0
450.17,1.3248,0,3.22,0,5.6997,11.743,0,0,5.8186,0,60.253,9.4258,1.3675,0.073759,7.5922,1.2142,2.9902,6.5634,18.194,21.089,14.201,41.456,0.81323,133.79
43.34,93.563,51.861,0,1.4778,53,0,0,0,0,0,0,7.3698,0,0,0,0.57161,0,0.75911,2.4878,0,0.044718,8.1462,0,52.196
366.37,0.72067,0,0.87074,4.4174,0.61933,3.769,0,0,0,0,0,2.9718,1.4368,0,0,0,2.3946,3.8587,44.8,0,0,0,0,4.4944
